file,alcoholism,vh_amn,hepatotoxic,THepatitis,hospital,surgery,gallstones,choledocholithotomy,injections,transfusion,ChHepatitis,sex,age,PBC,fibrosis,diabetes,obesity,Steatosis,Cirrhosis,Hyperbilirubinemia,triglycerides,RHepatitis,fatigue,bilirubin,itching,upper_pain,fat,pain_ruq,pressure_ruq,phosphatase,skin,ama,le_cells,joints,pain,proteins,edema,platelet,inr,bleeding,flatulence,alcohol,encephalopathy,urea,ascites,hepatomegaly,hepatalgia,density,ESR,alt,ast,amylase,ggtp,cholesterol,hbsag,hbsag_anti,anorexia,nausea,spleen,consciousness,spiders,jaundice,albumin,edge,irregular_liver,hbc_anti,hcv_anti,palms,hbeag,carcinoma
coded_hepar2_8_mostly_1500.txt,0.8686666666666667,0.8303333333333334,0.9173333333333332,0.9566666666666668,0.5503333333333333,0.582,0.8626666666666667,0.873,0.616,0.8433333333333334,0.8383333333333334,0.5763333333333334,0.4406666666666666,0.737,0.958,0.9666666666666668,0.933,0.907,0.929,0.9296666666666666,0.9186666666666666,0.9756666666666668,0.5613333333333334,0.6256666666666667,0.6453333333333333,0.611,0.7503333333333333,0.581,0.6116666666666667,0.5393333333333333,0.6313333333333333,0.7306666666666667,0.9203333333333332,0.8886666666666667,0.7803333333333333,0.9843333333333332,0.8706666666666667,0.6846666666666666,0.8673333333333333,0.8313333333333334,0.5743333333333334,0.8843333333333333,0.97,0.889,0.87,0.679,0.7713333333333333,0.5923333333333334,0.6916666666666667,0.4346666666666666,0.4653333333333333,0.9706666666666668,0.6126666666666667,0.7546666666666667,0.912,0.9796666666666668,0.7266666666666667,0.7023333333333334,0.898,0.9776666666666668,0.7923333333333333,0.7473333333333333,0.758,0.7536666666666667,0.875,0.907,0.998,0.838,0.9963333333333332,0.9393333333333334
coded_hepar2_8_mostly_1500_simple.txt,0.8673333333333333,0.8283333333333334,0.9173333333333332,0.9563333333333334,0.5336666666666666,0.5676666666666667,0.9336666666666666,0.8716666666666667,0.6076666666666667,0.8426666666666667,0.8016666666666666,0.5993333333333334,0.4173333333333333,0.8483333333333334,0.958,0.9666666666666668,0.933,0.946,0.9343333333333332,0.9296666666666666,0.917,0.9753333333333334,0.5496666666666666,0.7076666666666667,0.572,0.5993333333333334,0.7483333333333333,0.5686666666666667,0.6073333333333333,0.535,0.628,0.7686666666666667,0.92,0.8883333333333333,0.779,0.9843333333333332,0.8696666666666667,0.6813333333333333,0.866,0.8303333333333334,0.565,0.8836666666666667,0.97,0.889,0.87,0.676,0.7693333333333333,0.583,0.6886666666666666,0.4116666666666667,0.4526666666666666,0.9706666666666668,0.6123333333333333,0.7543333333333333,0.911,0.9796666666666668,0.719,0.697,0.895,0.9776666666666668,0.7826666666666666,0.7276666666666667,0.7573333333333333,0.732,0.8666666666666667,0.9066666666666666,0.998,0.831,0.9963333333333332,0.939
coded_hepar2_8_mostly_1500_MI.txt,0.8673333333333333,0.8283333333333334,0.9173333333333332,0.9563333333333334,0.5323333333333333,0.5676666666666667,0.862,0.8716666666666667,0.6076666666666667,0.8426666666666667,0.8016666666666666,0.4206666666666667,0.4056666666666667,0.625,0.958,0.9666666666666668,0.933,0.907,0.929,0.9296666666666666,0.917,0.9753333333333334,0.5496666666666666,0.624,0.572,0.5993333333333334,0.7483333333333333,0.5686666666666667,0.6073333333333333,0.535,0.628,0.7686666666666667,0.92,0.8883333333333333,0.779,0.9843333333333332,0.8696666666666667,0.6813333333333333,0.866,0.8303333333333334,0.565,0.8836666666666667,0.97,0.889,0.87,0.676,0.7693333333333333,0.5823333333333334,0.6886666666666666,0.4103333333333333,0.4506666666666666,0.9706666666666668,0.6123333333333333,0.7543333333333333,0.911,0.9796666666666668,0.719,0.697,0.895,0.9776666666666668,0.7826666666666666,0.7276666666666667,0.7573333333333333,0.732,0.8666666666666667,0.9066666666666666,0.998,0.831,0.9963333333333332,0.939
coded_hepar2_8_mostly_1500_MI_simple.txt,0.8673333333333333,0.8283333333333334,0.9173333333333332,0.9563333333333334,0.5323333333333333,0.5676666666666667,0.9336666666666666,0.8716666666666667,0.6076666666666667,0.8426666666666667,0.8016666666666666,0.5993333333333334,0.4056666666666667,0.7196666666666667,0.958,0.9666666666666668,0.933,0.907,0.9343333333333332,0.9296666666666666,0.917,0.9753333333333334,0.5496666666666666,0.7076666666666667,0.572,0.5993333333333334,0.7483333333333333,0.5686666666666667,0.6073333333333333,0.535,0.628,0.7686666666666667,0.92,0.8883333333333333,0.779,0.9843333333333332,0.8696666666666667,0.6813333333333333,0.866,0.8303333333333334,0.565,0.8836666666666667,0.97,0.889,0.87,0.676,0.7693333333333333,0.5823333333333334,0.6886666666666666,0.4103333333333333,0.4506666666666666,0.9706666666666668,0.6123333333333333,0.7543333333333333,0.911,0.9796666666666668,0.719,0.697,0.895,0.9776666666666668,0.7826666666666666,0.7276666666666667,0.7573333333333333,0.732,0.8666666666666667,0.9066666666666666,0.998,0.831,0.9963333333333332,0.939
coded_hepar2_8_mostly_3000.txt,0.8673333333333333,0.8283333333333334,0.9173333333333332,0.9563333333333334,0.5536666666666666,0.5773333333333334,0.8636666666666667,0.8723333333333333,0.6126666666666667,0.8426666666666667,0.8026666666666666,0.5756666666666667,0.4516666666666666,0.7383333333333333,0.958,0.9666666666666668,0.9333333333333332,0.9073333333333332,0.929,0.9296666666666666,0.917,0.9753333333333334,0.5653333333333334,0.623,0.652,0.6043333333333333,0.7483333333333333,0.5886666666666667,0.616,0.54,0.6356666666666667,0.7386666666666667,0.92,0.889,0.7796666666666666,0.9843333333333332,0.8703333333333333,0.6813333333333333,0.8663333333333333,0.8313333333333334,0.584,0.8836666666666667,0.97,0.8893333333333333,0.8703333333333333,0.6796666666666666,0.7716666666666666,0.5983333333333334,0.711,0.4346666666666666,0.461,0.9706666666666668,0.6133333333333333,0.756,0.911,0.9796666666666668,0.7193333333333334,0.6996666666666667,0.8953333333333333,0.9776666666666668,0.7843333333333333,0.7463333333333333,0.7573333333333333,0.7333333333333333,0.8666666666666667,0.9066666666666666,0.998,0.8313333333333334,0.9963333333333332,0.939
coded_hepar2_8_mostly_3000_simple.txt,0.8673333333333333,0.8283333333333334,0.9173333333333332,0.9563333333333334,0.5326666666666666,0.5676666666666667,0.9336666666666666,0.8716666666666667,0.6076666666666667,0.8426666666666667,0.8016666666666666,0.5993333333333334,0.4056666666666667,0.8483333333333334,0.958,0.9666666666666668,0.933,0.946,0.9343333333333332,0.9296666666666666,0.917,0.9753333333333334,0.5496666666666666,0.7076666666666667,0.572,0.5993333333333334,0.7483333333333333,0.5686666666666667,0.6073333333333333,0.535,0.628,0.7686666666666667,0.92,0.8883333333333333,0.779,0.9843333333333332,0.8696666666666667,0.6813333333333333,0.866,0.8303333333333334,0.565,0.8836666666666667,0.97,0.889,0.87,0.676,0.7693333333333333,0.5823333333333334,0.6886666666666666,0.4103333333333333,0.461,0.9706666666666668,0.6133333333333333,0.7543333333333333,0.911,0.9796666666666668,0.719,0.697,0.895,0.9776666666666668,0.7826666666666666,0.7276666666666667,0.7573333333333333,0.732,0.8666666666666667,0.9066666666666666,0.998,0.831,0.9963333333333332,0.939
coded_hepar2_8_mostly_3000_MI.txt,0.8673333333333333,0.8283333333333334,0.9173333333333332,0.9563333333333334,0.5323333333333333,0.5676666666666667,0.862,0.8716666666666667,0.6076666666666667,0.8426666666666667,0.8016666666666666,0.4206666666666667,0.4056666666666667,0.625,0.958,0.9666666666666668,0.933,0.907,0.929,0.9296666666666666,0.917,0.9753333333333334,0.5496666666666666,0.624,0.572,0.5993333333333334,0.7483333333333333,0.5686666666666667,0.6073333333333333,0.535,0.628,0.7686666666666667,0.92,0.8883333333333333,0.779,0.9843333333333332,0.8696666666666667,0.6813333333333333,0.866,0.8303333333333334,0.565,0.8836666666666667,0.97,0.889,0.87,0.676,0.7693333333333333,0.5823333333333334,0.6886666666666666,0.4103333333333333,0.4506666666666666,0.9706666666666668,0.6123333333333333,0.7543333333333333,0.911,0.9796666666666668,0.719,0.697,0.895,0.9776666666666668,0.7826666666666666,0.7276666666666667,0.7573333333333333,0.732,0.8666666666666667,0.9066666666666666,0.998,0.831,0.9963333333333332,0.939
coded_hepar2_8_mostly_3000_MI_simple.txt,0.8673333333333333,0.8283333333333334,0.9173333333333332,0.9563333333333334,0.5323333333333333,0.5676666666666667,0.9336666666666666,0.8716666666666667,0.6076666666666667,0.8426666666666667,0.8016666666666666,0.5993333333333334,0.4056666666666667,0.7196666666666667,0.958,0.9666666666666668,0.933,0.907,0.9343333333333332,0.9296666666666666,0.917,0.9753333333333334,0.5496666666666666,0.7076666666666667,0.572,0.5993333333333334,0.7483333333333333,0.5686666666666667,0.6073333333333333,0.535,0.628,0.7686666666666667,0.92,0.8883333333333333,0.779,0.9843333333333332,0.8696666666666667,0.6813333333333333,0.866,0.8303333333333334,0.565,0.8836666666666667,0.97,0.889,0.87,0.676,0.7693333333333333,0.5823333333333334,0.6886666666666666,0.4103333333333333,0.4506666666666666,0.9706666666666668,0.6123333333333333,0.7543333333333333,0.911,0.9796666666666668,0.719,0.697,0.895,0.9776666666666668,0.7826666666666666,0.7276666666666667,0.7573333333333333,0.732,0.8666666666666667,0.9066666666666666,0.998,0.831,0.9963333333333332,0.939
coded_hepar2_9_hamming_1500.txt,0.8673333333333333,0.8286666666666667,0.9173333333333332,0.9563333333333334,0.7306666666666667,0.575,0.9336666666666666,0.8716666666666667,0.6076666666666667,0.8426666666666667,0.8383333333333334,0.6243333333333333,0.4333333333333333,0.866,0.958,0.9666666666666668,0.933,0.907,0.9353333333333332,0.9296666666666666,0.9173333333333332,0.9753333333333334,0.5596666666666666,0.6723333333333333,0.5886666666666667,0.607,0.7486666666666667,0.5736666666666667,0.6156666666666667,0.5393333333333333,0.6286666666666667,0.7686666666666667,0.92,0.8883333333333333,0.8073333333333333,0.9843333333333332,0.87,0.6813333333333333,0.8666666666666667,0.8306666666666667,0.579,0.8836666666666667,0.97,0.889,0.872,0.676,0.7693333333333333,0.5876666666666667,0.698,0.4256666666666667,0.466,0.9706666666666668,0.613,0.7543333333333333,0.911,0.9796666666666668,0.72,0.699,0.895,0.9776666666666668,0.7826666666666666,0.7286666666666667,0.7573333333333333,0.7323333333333333,0.878,0.9066666666666666,0.998,0.831,0.9963333333333332,0.939
coded_hepar2_9_hamming_1500_simple.txt,0.8673333333333333,0.8286666666666667,0.9173333333333332,0.9563333333333334,0.7306666666666667,0.575,0.9336666666666666,0.8716666666666667,0.6076666666666667,0.8426666666666667,0.8383333333333334,0.6243333333333333,0.4333333333333333,0.866,0.958,0.9666666666666668,0.933,0.907,0.9353333333333332,0.9296666666666666,0.9173333333333332,0.9753333333333334,0.5596666666666666,0.6723333333333333,0.5886666666666667,0.607,0.7486666666666667,0.5736666666666667,0.6156666666666667,0.5393333333333333,0.6286666666666667,0.7686666666666667,0.92,0.8883333333333333,0.8073333333333333,0.9843333333333332,0.87,0.6813333333333333,0.8666666666666667,0.8306666666666667,0.579,0.8836666666666667,0.97,0.889,0.872,0.676,0.7693333333333333,0.5876666666666667,0.698,0.4256666666666667,0.466,0.9706666666666668,0.613,0.7543333333333333,0.911,0.9796666666666668,0.72,0.699,0.895,0.9776666666666668,0.7826666666666666,0.7286666666666667,0.7573333333333333,0.7323333333333333,0.878,0.9066666666666666,0.998,0.831,0.9963333333333332,0.939
coded_hepar2_9_hamming_1500_MI.txt,0.8673333333333333,0.8283333333333334,0.9173333333333332,0.9563333333333334,0.7306666666666667,0.5676666666666667,0.9336666666666666,0.8716666666666667,0.6076666666666667,0.8426666666666667,0.8016666666666666,0.5793333333333334,0.4056666666666667,0.6443333333333333,0.958,0.9666666666666668,0.933,0.907,0.929,0.9296666666666666,0.917,0.9753333333333334,0.5496666666666666,0.67,0.572,0.5993333333333334,0.7483333333333333,0.5686666666666667,0.6073333333333333,0.535,0.6286666666666667,0.7686666666666667,0.92,0.8883333333333333,0.8073333333333333,0.9843333333333332,0.8696666666666667,0.6813333333333333,0.866,0.8303333333333334,0.565,0.8836666666666667,0.97,0.889,0.87,0.676,0.7693333333333333,0.5823333333333334,0.6886666666666666,0.4103333333333333,0.4506666666666666,0.9706666666666668,0.6123333333333333,0.7543333333333333,0.911,0.9796666666666668,0.719,0.697,0.895,0.9776666666666668,0.7826666666666666,0.7276666666666667,0.7573333333333333,0.732,0.8666666666666667,0.9066666666666666,0.998,0.831,0.9963333333333332,0.939
coded_hepar2_9_hamming_1500_MI_simple.txt,0.8673333333333333,0.8283333333333334,0.9173333333333332,0.9563333333333334,0.7306666666666667,0.5676666666666667,0.9336666666666666,0.8716666666666667,0.6076666666666667,0.8426666666666667,0.8016666666666666,0.5793333333333334,0.4056666666666667,0.6443333333333333,0.958,0.9666666666666668,0.933,0.907,0.929,0.9296666666666666,0.917,0.9753333333333334,0.5496666666666666,0.67,0.572,0.5993333333333334,0.7483333333333333,0.5686666666666667,0.6073333333333333,0.535,0.6286666666666667,0.7686666666666667,0.92,0.8883333333333333,0.8073333333333333,0.9843333333333332,0.8696666666666667,0.6813333333333333,0.866,0.8303333333333334,0.565,0.8836666666666667,0.97,0.889,0.87,0.676,0.7693333333333333,0.5823333333333334,0.6886666666666666,0.4103333333333333,0.4506666666666666,0.9706666666666668,0.6123333333333333,0.7543333333333333,0.911,0.9796666666666668,0.719,0.697,0.895,0.9776666666666668,0.7826666666666666,0.7276666666666667,0.7573333333333333,0.732,0.8666666666666667,0.9066666666666666,0.998,0.831,0.9963333333333332,0.939
coded_hepar2_9_hamming_3000.txt,0.8676666666666667,0.8286666666666667,0.9173333333333332,0.9563333333333334,0.7306666666666667,0.5806666666666667,0.9336666666666666,0.8716666666666667,0.6076666666666667,0.843,0.8383333333333334,0.6243333333333333,0.4333333333333333,0.759,0.958,0.9666666666666668,0.933,0.907,0.9353333333333332,0.9303333333333332,0.917,0.9753333333333334,0.564,0.67,0.5886666666666667,0.6073333333333333,0.7483333333333333,0.5783333333333334,0.62,0.542,0.6286666666666667,0.7686666666666667,0.9203333333333332,0.8883333333333333,0.8073333333333333,0.9846666666666668,0.8696666666666667,0.6813333333333333,0.8663333333333333,0.8306666666666667,0.5823333333333334,0.8836666666666667,0.97,0.8896666666666667,0.8703333333333333,0.676,0.7693333333333333,0.588,0.699,0.4256666666666667,0.466,0.9706666666666668,0.6146666666666667,0.7543333333333333,0.9113333333333332,0.9796666666666668,0.7203333333333334,0.7003333333333334,0.895,0.9776666666666668,0.7826666666666666,0.7283333333333334,0.7573333333333333,0.733,0.878,0.9066666666666666,0.998,0.8313333333333334,0.9963333333333332,0.939
coded_hepar2_9_hamming_3000_simple.txt,0.8676666666666667,0.8286666666666667,0.9173333333333332,0.9563333333333334,0.7306666666666667,0.5806666666666667,0.9336666666666666,0.8716666666666667,0.6076666666666667,0.843,0.8383333333333334,0.6243333333333333,0.4333333333333333,0.759,0.958,0.9666666666666668,0.933,0.907,0.9353333333333332,0.9303333333333332,0.917,0.9753333333333334,0.564,0.67,0.5886666666666667,0.6073333333333333,0.7483333333333333,0.5783333333333334,0.62,0.542,0.6286666666666667,0.7686666666666667,0.9203333333333332,0.8883333333333333,0.8073333333333333,0.9846666666666668,0.8696666666666667,0.6813333333333333,0.8663333333333333,0.8306666666666667,0.5823333333333334,0.8836666666666667,0.97,0.8896666666666667,0.8703333333333333,0.676,0.7693333333333333,0.588,0.699,0.4256666666666667,0.466,0.9706666666666668,0.6146666666666667,0.7543333333333333,0.9113333333333332,0.9796666666666668,0.7203333333333334,0.7003333333333334,0.895,0.9776666666666668,0.7826666666666666,0.7283333333333334,0.7573333333333333,0.733,0.878,0.9066666666666666,0.998,0.8313333333333334,0.9963333333333332,0.939
